MSEa,MSEb,TPRa,TPRb,TNRa,TNRb,l2loss,l2loss_test,l1_smooth,l2_smooth,correl,method,fold,l1,l2,l3,max.iter
0.05233082018458478,0.012290745696163962,1,1,0,0,0.004607013218631225,0.0070018716583170205,0.2928790270895386,0.0010926324590734928,-0.998535053319183,genCCA,0,0.01,10,0,50
0.06320503559689918,0.019554533412114463,1,1,0,0,0.004595627187481452,0.007366744640674315,0.3557227647878682,0.0013100152322102505,-0.9980061986419568,genCCA,1,0.01,10,0,50
0.06210933003767655,0.017982840998023497,1,1,0,0,0.0047802972003283505,0.007302002647239424,0.3380759404357883,0.0012701574399460608,0.9979633444506214,genCCA,2,0.01,10,0,50
0.06304504460081466,0.02102708144980708,1,1,0,0,0.005133375540847238,0.008384372462998302,0.3296063666954628,0.0012325380704395702,-0.9980589264568742,genCCA,3,0.01,10,0,50
0.05603156225893072,0.02338035830658048,1,1,0,0,0.00476623381579822,0.006517412748497499,0.3285401616463009,0.0012133849305564785,0.9981363164113182,genCCA,4,0.01,10,0,50
0.06656587663538635,0.025016172450693774,1,1,0,0,0.0048210342448091106,0.007909869516733607,0.43687321537600304,0.0017225770375120376,0.9977322562890388,genCCA,5,0.01,10,0,50
