MSEa,MSEb,TPRa,TPRb,TNRa,TNRb,l2loss,l2loss_test,l1_smooth,l2_smooth,correl,method,fold,l1,l2,l3,max.iter
0.48449234265890084,0.12653912902070044,1,1,0,0,0.03120345909967415,0.03946891882432149,0.7233062656313902,0.0011285122830412039,-0.9483130183419601,genCCA,0,10,1,0,50
0.466356006898137,0.14299617767016506,1,1,0,0,0.030215007727903167,0.031005308379468317,0.7686690736744568,0.001266247404720949,-0.9522806131329925,genCCA,1,10,1,0,50
0.48024031822578,0.1365044606455056,1,1,0,0,0.029831288371890557,0.036085258238049624,0.752186849591327,0.0012265158487224197,0.9525082777926387,genCCA,2,10,1,0,50
0.5088251750123447,0.13094300668172537,1,1,0,0,0.03221014018501335,0.03627916883922335,0.7978690217906351,0.0014133227266649266,0.9423431835881715,genCCA,3,10,1,0,50
0.492143461391632,0.1677221561343333,1,1,0,0,0.03169997666487105,0.03379219714767445,0.7619697605353102,0.001265455498525358,0.9481957285580311,genCCA,4,10,1,0,50
0.543724372956508,0.13246061562724304,1,1,0,0,0.03378886380723474,0.04283032898702994,0.6722288236580848,0.0010297340096455988,0.9455255128921749,genCCA,5,10,1,0,50
