MSEa,MSEb,TPRa,TPRb,TNRa,TNRb,l2loss,l2loss_test,l1_smooth,l2_smooth,correl,method,fold,l1,l2,l3,max.iter
0.0368245453656334,0.02619006890322141,1,1,0,0,0.005180033586075437,0.005750156750765811,0.10472203095919853,7.966918140273789e-4,-0.9992299342700675,genCCA,0,0.05,10,0,50
0.04037131736910181,0.026346350782045714,1,1,0,0,0.005219235561207176,0.0053648674191601594,0.11685223017543744,9.599077579512072e-4,-0.9991534773702319,genCCA,1,0.05,10,0,50
0.036035423987383144,0.027316669911781447,1,1,0,0,0.00533298870692326,0.00504005053135054,0.1223049625180729,0.0011082614727251907,0.9991887706118091,genCCA,2,0.05,10,0,50
0.045780155615594946,0.03463422695705563,1,1,0,0,0.005247285290086188,0.0067788678337143814,0.11210789631868849,9.355814680180443e-4,-0.9987802698648676,genCCA,3,0.05,10,0,50
0.04078307160416959,0.02168827491692686,1,1,0,0,0.005365916418642893,0.005437308882277269,0.11617601808923916,9.678139212046812e-4,-0.9993082312652832,genCCA,4,0.05,10,0,50
0.04876902327746566,0.03944309156577004,1,1,0,0,0.005410238044930488,0.006964120509919144,0.1157154681393417,9.896674718202626e-4,0.9984468653965727,genCCA,5,0.05,10,0,50
