MSEa,MSEb,TPRa,TPRb,TNRa,TNRb,l2loss,l2loss_test,l1_smooth,l2_smooth,correl,method,l1,l2,l3,max.iter,fold,eta
1.5367012358375614,1.542229482184895,1,1,0,0,3.6596810672899694e-16,0.13344686190013208,7.505211015908002,0.07712289409840449,0.0624543268746529,regular-CCA,NA,NA,NA,NA,NA,NA
1.3820078667655593,0,0.05952380952380952,1,1,1,0.07436189466376998,0.09630552199076373,14.655419925775924,7.534903599786849,-0.15428718199752953,SAR-Author,NA,NA,NA,NA,NA,NA
0.6489345033581494,0.024976707497094915,0.9285714285714286,1,0.7751479289940828,0.6666666666666666,0.015700782664583857,0.01428853260217234,39.43226621585976,3.5849817161657627,-0.729491111988835,SAR-CV,NA,NA,NA,NA,NA,NA
1.0616419151866308,0.13226406928674336,0.5238095238095238,1,0.8875739644970414,0.6666666666666666,0.05010218618593942,0.04771453034234196,44.37545193378751,7.267611801121977,-0.4095522309304629,Witten-Author,NA,NA,NA,NA,NA,NA
1.0616419151866308,0.13226406928674336,0.5238095238095238,1,0.8875739644970414,0.6666666666666666,0.05010218618593942,0.04771453034234196,44.37545193378751,7.267611801121977,-0.4095522309304629,Witten-CV,NA,NA,NA,NA,NA,NA
1.0527717595260877,0.5766806199871444,0.9166666666666666,1,0.10059171597633136,0,0.15175906143987006,0.1437622275753302,70.73245163941809,7.09809290739381,-0.41212437922414885,Waaijenborg-Author,NA,NA,NA,NA,NA,NA
1.0789848673953761,0.5504802418794379,0.9285714285714286,1,0.10650887573964497,0.2222222222222222,0.15121102362515274,0.14318422357168953,71.67699876777678,7.310730942016448,-0.391572320910917,Waaijenborg-CV,NA,NA,NA,NA,NA,NA
0.8723027795593565,0.158659911564682,0.8571428571428571,1,0.4911242603550296,0.6666666666666666,0.038133979149810024,0.03867242773482988,57.413047455338344,5.65652857180663,0.5608461293899605,Parkhomenko-Author,NA,NA,NA,NA,NA,NA
0.617126033254799,0.2563528345980116,1,1,0,0,0.01097999310522354,0.011698325743705676,32.57274353600653,1.4616692589100313,-0.7471232369736514,Canonical Ridge-Author,NA,NA,NA,NA,NA,NA
