MSEa,MSEb,TPRa,TPRb,TNRa,TNRb,l2loss,l2loss_test,l1_smooth,l2_smooth,correl,method,fold,l1,l2,l3,max.iter
0.13393412540593058,0.04847185833780342,1,1,0,0,0.002770377251191089,0.009296526595931885,0.7212447292838031,0.0012719549815661407,-0.9865846403219847,genCCA,0,0.05,0.01,0,50
1.5528116264320244,1.4157195240767744,1,1,0,0,0.013115905331067731,0.11791916938512205,6.604966861321891,0.07788922859863776,0.032335711540318564,genCCA,1,0.05,0.01,0,50
0.18991191019505108,0.13279087585591612,1,1,0,0,0.00366069638205989,0.016273799589331884,1.1473532812234153,0.0026848355316760808,-0.9730570599366736,genCCA,2,0.05,0.01,0,50
1.5075793955839747,1.3289564973523584,1,1,0,0,0.011973758133164402,0.1001882589069327,6.2773649382773105,0.07359797391442571,-0.04958030160160699,genCCA,3,0.05,0.01,0,50
0.17386668114140588,0.03722152046609011,1,1,0,0,0.0034143168780682155,0.013353704677548534,0.9347884509887743,0.001922726798854559,0.9773544053939003,genCCA,4,0.05,0.01,0,50
0.16813718219125018,0.0564888798589875,1,1,0,0,0.0035197786471602866,0.015553498910070419,0.940983830954474,0.001947037800149879,0.9789415582509291,genCCA,5,0.05,0.01,0,50
