MSEa,MSEb,TPRa,TPRb,TNRa,TNRb,l2loss,l2loss_test,l1_smooth,l2_smooth,correl,method,fold,l1,l2,l3,max.iter
0.8832031483733439,0.6552205155493565,1,1,0,0,0.003165585067675868,0.10313194657347609,4.863952217880648,0.04113943665663921,-0.5370016567794741,genCCA,0,0.05,0.001,0,50
1.3657831041843314,1.4531727942650703,1,1,0,0,0.008539000085025483,0.13862849318256387,7.890281574962019,0.10794816743749552,0.22169810693669337,genCCA,1,0.05,0.001,0,50
1.3187612451873045,1.4581528259000527,1,1,0,0,0.01111505872203934,0.14049090440655987,7.762829446490575,0.10669214191198746,0.15577179873292207,genCCA,2,0.05,0.001,0,50
1.5397457743119451,1.3436237890071012,1,1,0,0,0.013026253161491863,0.12264474742814092,8.987168959972365,0.14093909964792664,-0.02343994165554391,genCCA,3,0.05,0.001,0,50
1.3155327620752195,1.5232922798980277,1,1,0,0,0.0117330665507044,0.13056520808677582,8.111560227183482,0.11962020619830889,0.2833005829693431,genCCA,4,0.05,0.001,0,50
1.5460341377162419,1.4182460365108105,1,1,0,0,0.007312054470222692,0.1420913202695365,6.80847474513412,0.08825685636034117,-0.07838510592145946,genCCA,5,0.05,0.001,0,50
